Timestamp,avg-block-size,blocks-size,avg-confirmation-time,cost-per-transaction,cost-per-transaction-percent,difficulty,estimated-transaction-volume,estimated-transaction-volume-usd,fees-usd-per-transaction,hash-rate,market-cap,market-price,median-confirmation-time,mempool-count,mempool-growth,mempool-size,miners-revenue,mvrv,my-wallet-n-users,n-payments,n-payments-per-block,n-transactions,n-transactions-excluding-popular,n-transactions-per-block,n-transactions-total,n-unique-addresses,nvt,nvts,output-volume,total-bitcoins,trade-volume,transaction-fees,transaction-fees-usd,transactions-per-second,utxo-count
12/02/2020 23:00,1.229481901,262679.883,82.88469108,54.32293613,0.970312299,1.55E+13,184803.9783,1903943551,1.013455448,108294601.7,1.79396E+11,10354.3,10.675,5099,1705.033333,2351176.5,18474198.44,1.698656016,42314091,509518,3774.207407,340081,334371,2411.921986,502535380,564227,8.911217599,9.819324001,1069433.559,17879725,161983394,35.47858608,364422.7543,4.6,60682959
13/02/2020 23:00,1.090330081,262853.2665,145.9139959,54.84362044,1.157329336,1.55E+13,150686.4062,1546031521,0.89815798,107932589.7,1.85007E+11,10242.43,9.216666667,7340,986.2833333,4683667,17892676.33,1.695789124,42331656,507338,3572.802817,326078,320995,2415.392593,502875969,563001,8.358870935,9.789767207,1047777.685,17881075,198094127.1,32.17258486,330638.8265,3.333333333,60802854
14/02/2020 23:00,1.09961007,263000.4614,462.4626062,56.68973182,1.648798355,1.55E+13,108897.5513,1109593959,0.731681187,108343410.6,1.81784E+11,10368.53,10.28333333,8268,1418.916667,4762085.5,18294966.94,1.739201501,42354433,448737,3160.119718,322721,317700,2272.683099,503201729,474183,8.584962432,10.02123123,869551.1257,17882400,122708338.3,28.54821404,289854.4415,4.433333333,60812493
15/02/2020 23:00,0.93476688,263156.6042,155.5176003,60.91484651,1.086273567,1.55E+13,164576.7266,1638768688,0.711064131,107216583.6,1.85633E+11,9904.17,6.879166667,1293.5,1002.516667,465144.5,17801511.08,1.74601418,42373761,528813,3368.235669,292236,287672,2058,503524815,584197,9.565083735,10.04329337,963366.4191,17883725,113915188.3,21.59936997,213823.5835,3.016666667,60839554
16/02/2020 23:00,1.024710815,263289.3634,25.91948946,56.72599186,0.879865029,1.55E+13,230188.8184,2253057178,0.900755332,111150618.9,1.91281E+11,9937.67,7.866666667,3703,1135.033333,1315044.5,19823862.2,1.733470959,42403406,516606,3444.04,341491,336202,2175.101911,503817075,569291,9.249812282,9.952687806,1301221.597,17885062.5,85454123.71,25.29770103,248493.4488,2.783333333,60785118
17/02/2020 23:00,1.122872727,263450.0272,62.65919094,57.21398736,1.255898686,1.55E+13,153624.2906,1513418379,0.94776333,111398345.7,1.92914E+11,9703.93,8.325,1394.5,936.0833333,484658.5,19007001.53,1.765454819,42410916,524051,3716.673759,331050,326133,2207,504157787,580124,9.457053531,10.1174626,1050298.614,17886400,119040244.2,30.12812537,299239.028,3.25,60832980
18/02/2020 23:00,1.166272348,263618.6829,77.64852597,54.18808225,0.978925043,1.55E+13,185797.3023,1880304368,0.84148135,111287941,1.9384E+11,10180.65,9.1,17954,1343.883333,11736403.5,18406770.34,1.763340989,42426179,502252,3986.126984,334805,329727,2374.503546,504488695,563175,7.710787441,10.08274915,1373439.685,17887737.5,138390971.2,31.4285617,321939.0913,3.55,60875924
19/02/2020 23:00,1.2488265,263783.0932,66.93134273,48.53765918,0.939858761,1.55E+13,170588.4243,1635169613,0.674567171,109631870.5,1.80867E+11,9604.72,9.183333333,7304,1338.866667,3271079,15368284.87,1.76664745,42440881,525777,3414.136364,316626,312257,2512.904762,504823586,574950,6.75884466,10.08024396,1043971.927,17889075,186474102,27.79666259,266434.874,3.7,60900132
20/02/2020 23:00,1.067097604,263940.6115,61.21037619,55.79862769,1.665922853,1.55E+13,116885.1602,1133722529,0.581290085,111729559.9,1.78779E+11,9606.86,7.108333333,1585,924.6833333,508531.5,18886942.69,1.815479738,42451766,488812,3302.783784,338484,333943,2197.948052,505139836,525819,7.052649696,10.33219876,826541.7315,17890400,128769390.8,23.54449483,228330.1943,2.95,60908936
21/02/2020 23:00,0.94437023,264104.99,79.5723209,59.26356125,3.550864374,1.55E+13,52610.87379,508369260.7,0.574467393,112391988.1,1.81154E+11,9696.58,7.658333333,16861.5,1146.983333,9537748,18051502.97,1.807284137,42459598,434783,3061.852113,304597,300931,2058.087838,505479288,465169,7.107769101,10.25236097,578355.5669,17891725,79370095.03,18.32436669,177059.2159,3.65,60976279
22/02/2020 23:00,0.909322887,264243.9627,11.37927068,61.92439158,2.398555742,1.55E+13,74613.19616,737289757.9,0.677860292,112391988.1,1.86571E+11,9669.63,7.108333333,7074,1247.016667,2975061.5,17684305.82,1.811915163,42480269,512933,3637.822695,285579,281338,2011.119718,505782693,558687,8.065547167,10.24413517,668882.6186,17893062.5,34324865.79,16.62073804,164055.8236,3.566666667,61015686
23/02/2020 23:00,1.141280163,264373.7368,33.24631747,52.83783399,1.639218391,1.55E+13,108908.5764,1060129347,0.696835433,110625512.8,1.78881E+11,9989.39,9.283333333,1677.5,1242.283333,523359,17377835.22,1.81056412,42498850,521908,3624.361111,328890,324317,2332.553191,506069685,566484,9.929603602,10.21166908,814213.5273,17894400,64282324.01,22.9242627,222941.4714,3.366666667,61014609
24/02/2020 23:00,1.064563583,264534.5439,66.55849289,51.42716826,1.636602362,1.55E+13,114823.4012,1088999982,0.802527013,109924843.8,1.80004E+11,9663.75,8.95,1681.5,1364.566667,521714.5,17822599.43,1.80503794,42509875,522584,3842.529412,334593,329292,2323.5625,506397763,588558,9.499176881,10.16416581,874557.4479,17895725,116289798.6,24.54482939,241495.2877,4.533333333,61078856
25/02/2020 23:00,1.163531007,264687.9528,28.54731707,47.36538406,1.196652324,1.55E+13,144920.9381,1306061365,0.700608458,109315034.3,1.80259E+11,9309.15,8.666666667,1526,1265.333333,666194,15629013.68,1.817542441,42523473,523155,3558.877551,329967,324397,2426.227941,506732798,578398,9.110681587,10.21878038,880402.43,17897062.5,114160526.8,29.29911468,264807.431,4.083333333,61133372
26/02/2020 23:00,1.102625776,264846.0506,40.95089234,48.41391735,0.809597226,1.55E+13,230954.5687,2025910515,0.619251219,111571073.2,1.84604E+11,8785.52,7.883333333,2779,1339.5,943841,16401715.33,1.820282572,42547545,571000,3613.924051,338781,333621,2304.632653,507063001,611266,8.967194441,10.21662425,987245.128,17898387.5,206929921,26.95964399,237352.8341,4.283333333,61164014
27/02/2020 23:00,1.082665158,265008.0739,88.38734679,47.23970009,0.972741971,1.55E+13,205516.104,1789999977,0.523003184,111945558.2,1.81092E+11,8804.72,7.25,2186.5,1246.166667,752243.5,17412081.06,1.812275098,42565920,477497,3435.230216,368590,363076,2332.848101,507401128,519628,8.536077243,10.1599468,1015364.883,17899725,147977055,26.28258744,228249.8067,3.616666667,61228600
28/02/2020 23:00,0.989318216,265178.7751,168.3515545,49.67988616,2.484508758,1.55E+13,70693.36063,614926644.9,0.399216906,110892855.2,1.80604E+11,8712.35,8.333333333,5734,1343.15,3042683.5,15277906.35,1.816535488,42587356,481420,2719.887006,307527,302722,2212.42446,507768799,505885,9.214434696,10.16982173,639925.7058,17901050,123840827.8,18.50395585,160837.6001,3.35,61267270
29/02/2020 23:00,0.829612881,265316.6587,90.96300444,61.50976993,3.468717138,1.55E+13,64151.94497,549446378.7,0.583958923,114681812.9,1.74235E+11,8531.42,5.05,11326.5,2105.2,6886014,19058740.7,1.794904441,42605937,539462,3620.550336,309849,305710,1750.559322,508077532,608032,8.880637433,10.03865737,566480.945,17902375,42866205.1,14.44661165,123696.959,5.533333333,61319384
01/03/2020 23:00,1.116271678,265463.6501,72.80177903,48.28533104,1.361207678,1.55E+13,139816.9472,1226689507,0.634723187,115501740.9,1.68295E+11,8534.17,8.95,5239.5,1535.566667,2947722.5,16697791.75,1.840128384,42620103,536808,3508.54902,342821,337674,2300.812081,508387735,593725,8.904512579,10.26950971,823835.4084,17903712.5,70749037.38,22.93901727,201941.7548,3.316666667,61332032
02/03/2020 23:00,1.144225732,265630.0279,144.3881742,49.76874899,1.265734598,1.55E+13,153057.166,1346019715,0.586698424,116468614.7,1.69892E+11,8912.82,7.683333333,2273,1099,1532226,17037037.23,1.862904529,42631287,556692,3333.48503,342324,336856,2237.411765,508730234,625096,8.252337554,10.37737415,791229.9489,17905050,111268001.4,24.71643759,217280.9803,3.6,61348678
03/03/2020 23:00,1.226066102,265805.1749,65.19040585,51.49391951,1.409251997,1.55E+13,153557.8443,1344613313,0.630052089,119877988.7,1.71785E+11,8754.34,6.983333333,11772.5,1080.933333,7169851.5,18948989.97,1.829536028,42646165,538164,3301.619632,358745,352908,2148.173653,509072924,603996,8.084379567,10.16953715,1019256.031,17906375,85149525.73,24.25737051,215896.2195,3.183333333,61347018
04/03/2020 23:00,0.999121178,266009.1057,22.47384541,53.10749316,1.377950447,1.55E+13,149523.3293,1347117309,0.712032303,121637665.6,1.71609E+11,8758.9,6.983333333,6545.5,1576.433333,2666032.5,18562608.98,1.829585129,42657221,530408,3421.987097,349529,343507,2144.349693,509429241,601698,7.600745158,10.14490838,856202.2222,17907700,70042032.86,24.37165686,220221.4765,4.383333333,61325460
05/03/2020 23:00,1.073488897,266172.6284,37.99079294,52.96396744,1.13971865,1.55E+13,174643.0468,1586746059,0.535166291,121307726.2,1.72213E+11,9067.39,8.975,6859,1003.716667,2466065,18084440.76,1.812745063,42671767,490494,3124.165605,338383,332658,2183.116129,509780991,526880,8.191947356,10.03157024,949234.9722,17909037.5,122314466.7,26.63263902,243122.0057,3.083333333,61384007
06/03/2020 23:00,0.90962293,266338.3354,33.85348407,57.50021193,2.549049513,1.55E+13,78571.69039,714006122.1,0.458046802,123287362.7,1.74787E+11,9155.89,6.3,1357.5,960.1666667,397894,18200369.58,1.811337834,42690489,469852,2973.746835,313312,308409,1995.617834,510117441,501571,7.984452453,10.01236192,612862.1199,17910362.5,83522225.99,18.53853474,169394.5805,3.583333333,61439236
07/03/2020 23:00,0.869396677,266481.8689,15.9552403,56.93514127,2.316607993,1.55E+13,87962.35983,750461852.2,0.578265623,121197746.3,1.82082E+11,8898.63,6.575,1910,1011.066667,790181.5,17385259.26,1.817395283,42698935,545471,3636.473333,302694,297582,1915.78481,510432934,606002,8.20544537,10.02747852,617403.5188,17911712.5,59230883.03,16.14238732,139865.5071,3.35,61474722
08/03/2020 23:00,1.14787998,266619.2681,24.22694467,43.08800997,0.745685591,1.61E+13,255326.3634,2012070399,0.673362437,121936056,1.85678E+11,8039.38,8.058333333,4627,1024.233333,1778664,15003719.04,1.812519026,42712974,532360,4033.030303,348211,341993,2321.406667,510735601,601526,7.985715516,9.979041196,1226807.32,17913050,149933311.5,25.61204951,201358.4507,2.916666667,61520107
09/03/2020 23:00,1.299547803,266791.3494,71.46666824,40.36753189,0.810427516,1.66E+13,206714.5155,1642231325,0.805477258,120625751.5,1.88379E+11,7931.94,10.60833333,2040,1081.566667,848821,13309094.53,1.809532817,42727428,467867,3931.655462,329698,323260,2497.712121,511082885,528053,7.859527083,9.943071337,1075469.918,17914387.5,223121982.1,27.9412801,222006.2487,3.3,61583015
10/03/2020 23:00,1.20830879,266962.8049,45.65632711,41.41484407,0.756086936,1.66E+13,201092.5487,1574744357,1.088683004,116247579.2,1.9074E+11,7885.46,10.375,1968.5,1035.1,756411.5,11906436.35,1.799442303,42738354,602891,3992.655629,287492,282158,2415.89916,511412827,653156,7.501184689,9.870908664,1694561.839,17915712.5,155835851.3,29.56150425,231568.2679,2.566666667,61550865
11/03/2020 23:00,1.235116702,267106.7635,69.34999216,37.70128589,0.376633322,1.66E+13,562532.0384,3596290367,1.544608413,116070927.6,1.90575E+11,7936.65,12.24166667,15018,1440.333333,9243759.5,13544827.88,1.808086035,42750716,547841,4382.728,349978,342871,2317.735099,511700965,517382,7.997025442,9.901050434,2351186.616,17917037.5,130840913.4,59.16829292,391127.8769,4.1,61570336
12/03/2020 23:00,1.296698272,267293.1013,78.95658503,30.19727135,0.313409278,1.66E+13,548284.1528,2755019579,1.025559181,113717813.3,1.91252E+11,4830.21,14.21666667,5625.5,1692.483333,3346026.5,8634486.982,1.80887211,42759299,510890,3991.328125,276798,268867,2214.384,512050024,413935,7.216487385,9.884029485,2348968.805,17918375,574694714.8,84.31311198,441659.1512,5.1,61571533
13/03/2020 23:00,1.274480383,267455.272,91.64344977,32.11444611,0.768603489,1.66E+13,214808.1815,1169201201,1.052360821,111497389.4,1.86266E+11,5609.03,13.76666667,3635.5,1332.683333,1742252.5,8986521.226,1.797332972,42782968,404090,3395.714286,279828,273164,2186.15625,512327013,532450,6.99172222,9.799334835,1140936.014,17919700,684475988.7,52.86649863,286980.1745,3.75,61538043
14/03/2020 23:00,1.113644857,267618.7386,50.7330967,36.2993355,1.172461295,1.66E+13,130733.3493,691118819.7,1.137999914,108109035.4,1.86406E+11,5166.26,12.68333333,3600,1115.433333,6127669.5,8103100.664,1.811538101,42802541,499119,4194.277311,223230,218209,1875.882353,512605951,540902,7.020965335,9.860136209,862960.8294,17921025,158994389.6,44.30830399,234918.506,3.45,61576846
15/03/2020 23:00,1.193453008,267750.8689,55.43490785,28.65315551,0.431327193,1.66E+13,369120.306,1829202303,1.18665717,104972190,1.89395E+11,5348.44,12.95,803.5,1206.333333,257075,7889846.941,1.833842504,42821901,528082,4293.349593,270399,264670,2272.260504,512829909,476482,7.311111122,9.962455667,1604680.525,17922362.5,201009885.7,61.56626918,313356.2423,3.55,61640280
16/03/2020 23:00,1.231597098,267892.8696,142.9145293,30.45894589,0.545866077,1.66E+13,293279.4222,1553039642,1.342051248,103914239.6,1.85878E+11,5026.35,14.275,7149.5,1928.566667,2290122.5,8477516.575,1.830678691,42840461,442218,4422.18,278326,272185,2262.813008,513100181,525607,7.546956297,9.923068221,1497870.789,17923700,379747427.5,62.25196409,330277.5436,2.766666667,61623045
17/03/2020 23:00,1.16499282,268044.4394,88.63806122,30.01571743,0.638481691,1.66E+13,206422.877,1087150158,1.484061564,101680788.7,1.86582E+11,5357.61,14.90833333,3556.5,918.6166667,944594.5,6941254.719,1.795088652,42854235,493712,4614.130841,231254,226130,2312.54,513378835,564748,7.629209754,9.70566473,1147969.296,17925025,222784693,58.77164193,310354.7193,3.35,61652318
18/03/2020 23:00,1.306641869,268161.077,56.67580155,30.04029614,0.663386235,1.66E+13,208717.9246,1203126599,1.785604842,96508586.78,1.84606E+11,5410.23,12.51666667,4552,1452.3,10573931,7981376.242,1.804317977,42867855,520429,4774.577982,265689,259744,2483.074766,513610484,469859,7.387291065,9.736702723,1320132.521,17926350,246280973.4,68.45700527,394298.8328,4.65,61713321
19/03/2020 23:00,1.264478073,268300.8054,57.82780192,32.57792029,0.453721029,1.66E+13,326327.6587,2081996655,1.180595164,94627786.06,1.82844E+11,6195.2,18.36666667,4847,1395.533333,1811088.5,9446456.658,1.803215597,42883807,453509,3657.330645,284594,278732,2610.954128,513876174,409829,8.250458376,9.707896514,1347986.391,17927675,343510892,79.98994299,517762.9079,4.2,61693341
20/03/2020 23:00,1.108333782,268438.7758,153.8320076,40.15504981,1.525234603,1.66E+13,104842.6323,647373597.9,0.97816032,94157585.88,1.79523E+11,6226.44,11.46666667,4870,1225.966667,2017506,9873966.128,1.796516271,42903322,391415,3082.007874,245896,241262,1983.032258,514160096,509038,7.698154545,9.655114373,704149.8682,17929025,382708757.2,47.08077798,290303.6284,3.85,61734636
21/03/2020 23:00,0.843088583,268575.7979,196.7409751,47.79344984,1.412547013,1.66E+13,116149.6392,707671399.2,1.220335427,95097986.24,1.81841E+11,6189.85,7.341666667,1431.5,947.2,650183.5,9996191.207,1.800342763,42919695,473826,4230.589286,209154,205480,1646.88189,514406387,528586,8.166306521,9.659565014,806322.3648,17930350,161732857.5,33.34176341,204586.1436,3.633333333,61702576
22/03/2020 23:00,1.160538375,268683.1545,21.40572884,34.30387423,0.844614171,1.66E+13,171254.7612,1055238675,1.070266738,94275135.93,1.84822E+11,5822.62,13.07916667,15348,1322.766667,8252613,8912695.388,1.796310293,42930326,497407,3768.234848,259816,255089,2319.785714,514615625,456328,8.408140505,9.622076748,1044812.063,17931675,155141963.1,51.42451024,317062.6694,4.3,61724471
23/03/2020 23:00,1.170288614,268813.0848,49.12528135,40.59352646,0.595389833,1.66E+13,285682.7692,1896290041,1.381314749,95333086.33,1.85391E+11,6502.16,11.51666667,1979,1602.833333,672246.5,11290318.11,1.798523303,42951085,420316,4568.652174,278131,272858,2107.05303,514875254,539881,8.650161695,9.6018118,1396119.813,17933000,284307011,44.74357832,297674.3582,4.866666667,61724806
24/03/2020 23:00,1.125291511,268966.7501,77.38893194,36.91659869,0.862999583,1.66E+13,141313.2795,939872246.7,1.252671483,94392685.97,1.85979E+11,6768.49,19.4625,2736.5,1286.833333,1062572.5,8111093.565,1.798900048,42968451,519779,3248.61875,218176,213684,2371.478261,515152035,529197,7.93690342,9.585706951,894424.6371,17934325,284016940.7,45.40177404,303494.1887,4.85,61715128
25/03/2020 23:00,1.135452525,269070.9752,99.11465971,46.75481242,1.392962785,1.41E+13,147571.322,982877530,1.004685737,97885234.23,1.85733E+11,6698.46,7.483333333,3975,923.5333333,1162339,13691118.21,1.807991631,42982187,506665,3268.806452,292828,286379,1830.175,515371224,469113,7.551782759,9.613483275,876721.7764,17935650,226038996.8,55.05597495,366817.285,2.85,61745159
26/03/2020 23:00,1.110375026,269252.7604,310.0388536,48.41393606,1.104980159,1.39E+13,181775.2157,1213708785,0.740414421,100386175.8,1.8519E+11,6763.75,7.116666667,3986,1211.316667,2018753.5,13411241.26,1.813875169,42996490,454662,3367.866667,276546,271476,1784.167742,515664266,428425,7.608221726,9.617933876,1048145.487,17936987.5,97401178.96,41.578544,278310.0054,4.333333333,61821706
28/03/2020 00:00,0.910426519,269424.0947,240.2775259,44.87756833,1.812313439,1.39E+13,97521.3632,606386218.7,0.553431026,99147879.98,1.85841E+11,6369.09,7.6,7696,2941.266667,3291435,10989618.93,1.818261145,43013370,421302,2790.07947,240627,236015,1782.422222,515939228,535787,7.022726141,9.617345639,705244.9277,17938325,148443297.9,28.81999627,181312.6834,3.833333333,61855316
29/03/2020 00:00,0.769856338,269547.1991,12.77490423,50.61114161,2.041546028,1.39E+13,94781.20513,579110788.1,0.595702494,99137723.37,1.82025E+11,6260.95,6.266666667,15721.5,1050.766667,12027775.5,11822813.29,1.824946745,43035749,503242,3423.414966,232820,228695,1541.854305,516180375,546702,8.481689214,9.627720102,646945.9169,17939662.5,142726744.9,21.0619088,129282.0411,3.033333333,61904656
30/03/2020 00:00,1.055633204,269663.3719,34.54317725,42.04005151,1.094691844,1.39E+13,169545.6357,1063117757,0.644484966,100495620.1,1.82666E+11,5885.41,8.683333333,4508.5,1472.533333,1986356,11637863.38,1.814459632,43052627,521707,3281.176101,276828,271674,1883.183673,516413141,544088,7.899468267,9.567212295,1013898.919,17940987.5,103365161.6,26.24289384,164907.1299,3.916666667,61932217
31/03/2020 00:00,1.025871107,269819.0517,128.4868139,45.22100306,1.112730116,1.39E+13,183387.6159,1183183833,0.595457236,100688107.9,1.83496E+11,6405.29,7.083333333,5496.5,1669.5,1882313,13165642.83,1.844537527,43068083,507172,3314.849673,290227,284553,1825.327044,516690787,569905,6.84822116,9.704228837,1050378.517,17942312.5,186301830.9,29.06116194,187635.3531,3.733333333,62102263
01/04/2020 00:00,1.11369449,269982.3117,28.80406059,43.62423905,1.43763569,1.39E+13,137069.0919,861593745.7,0.562695546,104989801.6,1.82891E+11,6428.28,7.866666667,2447,1291.2,732716,12386579.19,1.858222012,43079151,535812,3502.039216,281855,276618,1842.189542,516981158,548300,5.688377146,9.752801624,1017608.602,17943637.5,89947515.05,26.74327122,169072.9367,3.2,62121382
02/04/2020 00:00,1.115204471,270152.7292,32.1421967,43.51591508,1.169980861,1.39E+13,165119.8161,1112746186,0.632776492,104035696.3,1.76794E+11,6652.87,8.1,2205,923.2166667,854976,13018917.41,1.849922506,43090624,509167,3857.325758,299176,293336,1955.398693,517262268,479599,5.176066889,9.680923455,1011879.942,17944975,168238042.7,25.01439071,168345.0027,3.25,62125165
03/04/2020 00:00,1.148502318,270323.3406,21.52878305,41.02593081,1.148212113,1.39E+13,146105.1371,996027773.8,0.444652613,101763311.6,1.83716E+11,6809.11,11.25,20920.5,949.05,10775266.5,11436511.55,1.858813119,43096329,461058,2936.675159,278763,273371,2111.840909,517562649,452282,5.143924368,9.695261784,976482.7358,17946312.5,279129046.5,25.82618528,176394.6733,2.783333333,62129645
04/04/2020 00:00,1.077272732,270474.9042,10.06695369,53.34481213,2.93569141,1.39E+13,68341.02361,461924504.6,0.386056825,103936896.9,1.82213E+11,6741.67,5.483333333,2298,1409,664271,13560678,1.877447201,43113602,426523,2437.274286,253274,248651,1613.210191,517840235,557192,5.295693163,9.753368024,857653.8152,17947637.5,165881487,16.67009774,113034.2515,5,62162245
05/04/2020 00:00,0.769681286,270644.0982,13.10180604,62.25629374,3.347102613,1.39E+13,65792.8487,446883068.9,0.532630703,106308080.9,1.80342E+11,6871.69,3.966666667,2988.5,1016.016667,1067731,14957634.88,1.877909167,43127467,508836,3975.28125,240259,235466,1372.908571,518094994,598670,4.555051554,9.718615944,553256.7543,17948962.5,95099723,13.64940917,92753.62668,3.616666667,62169973
06/04/2020 00:00,1.164635859,270778.7219,23.57696844,40.95034291,0.603257355,1.39E+13,269773.3077,1903887716,0.59126381,104430893.6,1.77412E+11,6777.44,9.925,3436,826.4166667,1138547.5,11485342.68,1.91418922,43135749,554693,3301.744048,280470,274863,2191.171875,518334936,554336,4.254441194,9.86502601,1089614.494,17950300,61737463.09,20.99212028,149386.9332,2.033333333,62241281
07/04/2020 00:00,1.137403304,270927.8748,33.97175994,49.79938401,1.025488354,1.39E+13,209308.5678,1534435754,0.576898174,105320087.6,1.79157E+11,7343.2,8.25,17185,2029.983333,9955554,15735459.96,1.918594831,43165127,518432,3600.222222,312770,307080,1861.72619,518615989,544185,4.169117873,9.841752795,1176112.646,17951625,215734110.4,25.32409774,186825.7649,6.083333333,62280135
08/04/2020 00:00,1.116311861,271117.9761,70.31036935,46.42072222,1.38630841,1.44E+13,131533.4224,959560031.9,0.594117984,104926817.7,1.76756E+11,7205.55,8.041666667,2672,1439.533333,874475,13302461.42,2.009330729,43181906,510296,3313.61039,286563,281017,1990.020833,518926212,550585,4.665983039,10.26325782,760551.7819,17952950,180411336,22.6627845,165317.6715,3.683333333,62342053
09/04/2020 00:00,1.069383357,271279.6325,79.25440222,49.67113568,0.616098052,1.47E+13,316026.5547,2311484768,0.501344814,105903459.6,1.74408E+11,7365.03,6.666666667,1034.5,1073.716667,268379,14241012.63,2.034371516,43202655,518483,3180.877301,286706,281112,1861.727273,519214693,474445,5.049500653,10.3570684,1103388.498,17954312.5,143615580.9,23.29595386,170337.1907,2.816666667,62405137
10/04/2020 00:00,0.900077294,271444.3149,226.7092202,49.79011589,1.30394053,1.47E+13,158397.1555,1101942938,0.379146317,109895384,1.54598E+11,7293.69,6.341666667,8713.5,1210.45,3827417,14368680.59,2.002705817,43213253,453382,2851.459119,288585,284042,1770.460123,519501748,437242,4.670015452,10.15966867,1089003.5,17955637.5,118207885.7,20.78686915,144680.5932,3.916666667,62440671
11/04/2020 00:00,0.784763679,271591.0314,55.50295731,55.2823718,2.974441886,1.47E+13,68136.03345,467888135.7,0.391097905,110999326.6,1.49887E+11,6873.24,5.2,13022,2521.583333,5114984,13917060.69,2.035893218,43230209,415013,2712.503268,247852,244111,1558.81761,519790073,549230,4.60018429,10.28398103,608915.3658,17956975,170978168.4,13.75253175,95448.18963,3.6,62477232
12/04/2020 00:00,0.80040198,271715.8083,16.25252217,58.41562652,3.268078424,1.47E+13,58780.75101,408486669.6,0.390110705,109697883.7,1.51559E+11,6891.6,5.116666667,1158,1099.2,576633,13349664.71,2.049372713,43240445,516736,3021.847953,228529,224232,1493.653595,520037763,583665,4.654932108,10.31211701,494233.0503,17958325,59502005.48,12.86445785,89377.21311,3.5,62549602
13/04/2020 00:00,0.929310292,271838.3801,40.978209,50.198112,1.305417063,1.47E+13,166833.7841,1124828314,0.516620858,114921002.3,1.4374E+11,6915.37,5.633333333,3790.5,695.2833333,937060,14683700.73,2.031158043,43250353,539822,3213.22619,288113,283454,1684.871345,520266220,612959,4.632452193,10.19700801,985586.6121,17959650,112654904.1,16.74379536,114113.2327,2.116666667,62588636
14/04/2020 00:00,0.988374018,271997.1074,13.71317413,48.7254431,1.769623407,1.47E+13,119879.0185,824353875.2,0.580886365,115878648.7,1.46202E+11,6857.66,6.583333333,4390,1414.35,1383385.5,14587959.14,2.015468989,43268091,577048,3414.485207,299391,293959,1782.089286,520554060,635870,5.374432382,10.10531432,773028.9577,17960987.5,170118314.5,22.46964436,154671.6353,5.216666667,62603699
15/04/2020 00:00,1.176886651,272163.1435,43.40393246,46.92580487,1.442661566,1.47E+13,148529.9339,1009167505,0.61482544,118816054.7,1.45127E+11,6871.95,6.25,6206,919.0666667,2538992.5,14558871.74,2.02113417,43276453,593412,3853.324675,310253,304818,1835.816568,520853679,579437,5.723010152,10.101204,877779.7345,17962312.5,107004164.2,26.54420742,180221.7375,2.883333333,62653047
16/04/2020 00:00,1.111490403,272361.4871,55.57223613,41.79483571,1.055960231,1.47E+13,183664.854,1278047927,0.63405121,118816054.7,1.45523E+11,6623.8,7.65,943.5,1023,297066.5,13495677.83,2.011032586,43290714,529202,4166.944882,322903,317333,2096.772727,521163188,562996,6.371676711,10.02089147,1109195.648,17963637.5,112529486.1,28.64066108,198528.9792,3.066666667,62676158
17/04/2020 00:00,1.286230614,272533.3173,120.6241874,39.93608186,1.079200197,1.47E+13,151884.406,1073444828,0.476807565,115054068.8,1.43864E+11,7112.27,9.716666667,12890,1540.983333,5223672.5,11584618.69,2.009873636,43305277,549520,3477.974684,284222,279707,2237.968504,521486288,485888,7.31136373,9.994843906,945920.0191,17964987.5,256066115.1,25.54078133,183924.9408,3.383333333,62739042
18/04/2020 00:00,1.150726076,272696.5845,179.7292744,49.32651912,2.743567306,1.47E+13,72700.16884,519833202.1,0.442775986,114949569.2,1.47557E+11,7034.89,6.408333333,4611.5,2091.683333,1856929,14261973.78,2.016528819,43329451,474014,3118.513158,289134,284802,1829.962025,521770657,619559,8.133953764,10.00110484,613279.3029,17966312.5,114895300.8,19.2635742,137861.2786,5.283333333,62797724
19/04/2020 00:00,0.97585277,272878.2484,14.392218,54.49320677,2.997045016,1.47E+13,63892.9346,458165164.1,0.495409755,114845069.6,1.50668E+11,7259.36,5.641666667,4473.5,1529.4,1765692.5,13731416.21,2.020117943,43340606,588355,3654.378882,251984,247476,1657.789474,522059431,610555,8.58732941,9.997099308,547594.5087,17967637.5,80410551.44,15.56965781,111572.464,4,62842704
20/04/2020 00:00,1.049269988,273026.865,21.4896474,46.42508486,1.452279381,1.47E+13,142026.3616,999366645.3,0.515074176,113800073.5,1.47669E+11,7130.04,6.733333333,5360.5,719.9,1843881.5,14513595.73,2.033803714,43351676,569820,3824.295302,310810,305774,1930.496894,522312894,574265,8.213256307,10.05543211,839780.6083,17968975,64645648.47,21.97670283,154876.9792,2.15,62871158
21/04/2020 00:00,1.068249134,273195.5624,37.19773075,42.24226052,1.221974176,1.56E+13,158582.7709,1086827837,0.639344277,112777076.7,1.50205E+11,6840.24,8.3,4326.5,1182.883333,1355985,13280755.5,2.030963959,43366266,532076,4061.648855,310851,306264,2086.248322,522622802,666919,9.832282807,10.01499946,810070.4335,17970312.5,151878158.1,23.37622201,161936.7456,3.683333333,62876337
